method,episode_id,family,case_type,error_bucket,retrieval_score,guard_score,action_score,intent_family_score,bonus,base_score,specificity,final_score,fire_threshold,predicted_state,predicted_contract_id,success,failure_type
PACT_R2_full,controlled_legal_policy_caution_027_contract_swap,legal_policy_caution,contract_swap,other,0.16724840200141816,0.0,0.1386750490563073,0.0,0.0,0.201917164265495,0.16724840200141816,0.03466876226407682,0.14,suppress,none,True,success
PACT_R2_full,controlled_legal_policy_caution_028_contract_swap,legal_policy_caution,contract_swap,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,suppress,none,True,success
PACT_R2_full,controlled_legal_policy_caution_029_contract_swap,legal_policy_caution,contract_swap,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,suppress,none,True,success
PACT_R2_full,controlled_legal_policy_caution_030_contract_swap,legal_policy_caution,contract_swap,other,0.09245003270420485,0.09245003270420485,0.0,0.0,0.0,0.1294300457858868,0.09245003270420485,0.09245003270420485,0.14,suppress,none,True,success
PACT_R2_full,controlled_data_analysis_hygiene_001_direct_trigger,data_analysis_hygiene,direct_trigger,missed_fire,0.1091089451179962,0.1091089451179962,0.0,0.0,0.0,0.15275252316519466,0.1091089451179962,0.1091089451179962,0.14,suppress,none,False,wrong_contract_action
PACT_R2_full,controlled_data_analysis_hygiene_002_direct_trigger,data_analysis_hygiene,direct_trigger,true_fire,0.11396057645963795,0.11396057645963795,0.08362420100070908,0.0,0.22,0.1804508572936704,0.11396057645963795,0.2331128510425406,0.14,fire,analysis_hygiene,True,success
PACT_R2_full,controlled_data_analysis_hygiene_003_direct_trigger,data_analysis_hygiene,direct_trigger,true_fire,0.09534625892455924,0.0,0.08362420100070908,0.0,0.22,0.1162523091747365,0.09534625892455924,0.1761325628127216,0.14,fire,analysis_hygiene,True,success
PACT_R2_full,controlled_data_analysis_hygiene_004_direct_trigger,data_analysis_hygiene,direct_trigger,true_fire,0.10482848367219183,0.10482848367219183,0.0,0.0,0.22,0.14675987714106856,0.10482848367219183,0.2024142418360959,0.14,fire,analysis_hygiene,True,success
PACT_R2_full,controlled_data_analysis_hygiene_005_indirect_trigger,data_analysis_hygiene,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.3,0.14,fire,analysis_hygiene,True,success
PACT_R2_full,controlled_data_analysis_hygiene_006_indirect_trigger,data_analysis_hygiene,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.15,0.14,fire,analysis_hygiene,True,success
PACT_R2_full,controlled_data_analysis_hygiene_007_indirect_trigger,data_analysis_hygiene,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.3,0.14,fire,analysis_hygiene,True,success
PACT_R2_full,controlled_data_analysis_hygiene_008_indirect_trigger,data_analysis_hygiene,indirect_trigger,true_fire,0.253546276418555,0.20203050891044214,0.22237479499833035,0.0,0.22,0.3899521787323144,0.253546276418555,0.487440223415393,0.14,fire,analysis_hygiene,True,success
PACT_R2_full,controlled_data_analysis_hygiene_009_indirect_trigger,data_analysis_hygiene,indirect_trigger,true_fire,0.1091089451179962,0.1091089451179962,0.0,0.0,0.22,0.15275252316519466,0.1091089451179962,0.2045544725589981,0.14,fire,analysis_hygiene,True,success
PACT_R2_full,controlled_data_analysis_hygiene_010_indirect_trigger,data_analysis_hygiene,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.3,0.14,fire,analysis_hygiene,True,success
PACT_R2_full,controlled_data_analysis_hygiene_011_near_miss,data_analysis_hygiene,near_miss,other,0.1,0.0,0.08770580193070293,0.0,0.0,0.12192645048267574,0.1,0.1,0.14,suppress,none,True,success
PACT_R2_full,controlled_data_analysis_hygiene_012_near_miss,data_analysis_hygiene,near_miss,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,suppress,none,True,success
PACT_R2_full,controlled_data_analysis_hygiene_013_near_miss,data_analysis_hygiene,near_miss,other,0.09534625892455924,0.0,0.08362420100070908,0.0,0.22,0.1162523091747365,0.09534625892455924,0.01,0.14,suppress,none,True,success
PACT_R2_full,controlled_data_analysis_hygiene_014_near_miss,data_analysis_hygiene,near_miss,other,0.10540925533894598,0.0,0.09245003270420485,0.0,0.0,0.1285217635149972,0.10540925533894598,0.10540925533894598,0.14,suppress,none,True,success
PACT_R2_full,controlled_data_analysis_hygiene_015_near_miss,data_analysis_hygiene,near_miss,other,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.01,0.14,suppress,none,True,success
PACT_R2_full,controlled_data_analysis_hygiene_016_near_miss,data_analysis_hygiene,near_miss,other,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.01,0.14,suppress,none,True,success
PACT_R2_full,controlled_data_analysis_hygiene_017_wrong_scope,data_analysis_hygiene,wrong_scope,other,0.11952286093343936,0.0,0.0,0.0,0.0,0.11952286093343936,0.11952286093343936,0.11952286093343936,0.14,suppress,none,True,success
PACT_R2_full,controlled_data_analysis_hygiene_018_wrong_scope,data_analysis_hygiene,wrong_scope,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,suppress,none,True,success
PACT_R2_full,controlled_data_analysis_hygiene_019_wrong_scope,data_analysis_hygiene,wrong_scope,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,suppress,none,True,success
PACT_R2_full,controlled_data_analysis_hygiene_020_wrong_scope,data_analysis_hygiene,wrong_scope,other,0.11396057645963795,0.11396057645963795,0.0,0.0,0.0,0.15954480704349314,0.11396057645963795,0.11396057645963795,0.14,suppress,none,True,success
PACT_R2_full,controlled_data_analysis_hygiene_021_already_satisfied,data_analysis_hygiene,already_satisfied,other,0.435285750066007,0.0,0.38177085778546666,1.0,0.0,0.5307284645123737,0.435285750066007,0.92,0.14,already_satisfied,analysis_hygiene,True,success
PACT_R2_full,controlled_data_analysis_hygiene_022_already_satisfied,data_analysis_hygiene,already_satisfied,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.14,already_satisfied,analysis_hygiene,True,success
PACT_R2_full,controlled_data_analysis_hygiene_023_already_satisfied,data_analysis_hygiene,already_satisfied,other,0.09759000729485333,0.09759000729485333,0.0716114874039433,1.0,0.0,0.1545288820637805,0.09759000729485333,0.92,0.14,already_satisfied,analysis_hygiene,True,success
PACT_R2_full,controlled_data_analysis_hygiene_024_conflict,data_analysis_hygiene,conflict,other,0.09128709291752768,0.0,0.08006407690254357,0.0,0.0,0.11130311214316357,0.09128709291752768,0.93,0.14,conflict,analysis_hygiene,True,success
PACT_R2_full,controlled_data_analysis_hygiene_025_conflict,data_analysis_hygiene,conflict,other,0.19069251784911848,0.0,0.16724840200141816,1.0,0.0,0.232504618349473,0.19069251784911848,0.93,0.14,conflict,analysis_hygiene,True,success
PACT_R2_full,controlled_data_analysis_hygiene_026_conflict,data_analysis_hygiene,conflict,other,0.08770580193070293,0.0,0.07692307692307693,0.0,0.0,0.10693657116147216,0.08770580193070293,0.08770580193070293,0.14,suppress,none,False,conflict_failure
PACT_R2_full,controlled_data_analysis_hygiene_027_contract_swap,data_analysis_hygiene,contract_swap,other,0.08058229640253803,0.0,0.0668153104781061,0.0,0.0,0.09728612402206455,0.08058229640253803,0.08058229640253803,0.14,suppress,none,True,success
PACT_R2_full,controlled_data_analysis_hygiene_028_contract_swap,data_analysis_hygiene,contract_swap,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,suppress,none,True,success
PACT_R2_full,controlled_data_analysis_hygiene_029_contract_swap,data_analysis_hygiene,contract_swap,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,suppress,none,True,success
PACT_R2_full,controlled_data_analysis_hygiene_030_contract_swap,data_analysis_hygiene,contract_swap,false_fire_contract_swap,0.1889822365046136,0.0,0.16116459280507606,0.0,0.22,0.2292733847058826,0.1889822365046136,0.28659173088235324,0.14,fire,entry_constraints,False,wrong_contract_false_fire
PACT_R2_full,paraphrase_research_ideation_001_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.1556997888323046,0.0,0.12909944487358055,1.0,0.22,0.18797465005069974,0.1556997888323046,0.5653435765229939,0.14,fire,research_prior_work,True,success
PACT_R2_full,paraphrase_research_ideation_002_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.15075567228888181,0.0,0.125,1.0,0.22,0.18200567228888181,0.15075567228888181,0.5640625,0.14,fire,research_prior_work,True,success
PACT_R2_full,paraphrase_research_ideation_003_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.07647191129018725,0.07647191129018725,0.057353933467640436,0.0,0.22,0.12139915917317227,0.07647191129018725,0.20615905985373123,0.14,fire,research_prior_work,True,success
PACT_R2_full,paraphrase_research_ideation_004_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.07453559924999299,0.07453559924999299,0.05590169943749474,0.0,0.22,0.11832526380936388,0.07453559924999299,0.2047370806992136,0.14,fire,research_prior_work,True,success
PACT_R2_full,paraphrase_research_ideation_005_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.0778498944161523,0.0,0.06454972243679027,1.0,0.22,0.09398732502534987,0.0778498944161523,0.17017178826149695,0.14,fire,research_prior_work,True,success
PACT_R2_full,paraphrase_research_ideation_006_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.07537783614444091,0.0,0.0625,1.0,0.22,0.09100283614444091,0.07537783614444091,0.16953125,0.14,fire,research_prior_work,True,success
PACT_R2_full,paraphrase_research_ideation_007_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.08333333333333333,0.08333333333333333,0.0625,0.0,0.22,0.13229166666666667,0.08333333333333333,0.21119791666666665,0.14,fire,research_prior_work,True,success
PACT_R2_full,paraphrase_research_ideation_008_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.08084520834544433,0.08084520834544433,0.06063390625908324,0.0,0.22,0.12834176824839288,0.08084520834544433,0.20937069987868567,0.14,fire,research_prior_work,True,success
PACT_R2_full,paraphrase_research_ideation_009_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.29250896965085227,0.0,0.24253562503633297,0.0,0.22,0.35314287590993554,0.29250896965085227,0.4414285948874194,0.14,fire,research_prior_work,True,success
PACT_R2_full,paraphrase_research_ideation_010_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.2842676218074806,0.0,0.23570226039551587,0.0,0.22,0.3431931869063596,0.2842676218074806,0.4289914836329495,0.14,fire,research_prior_work,True,success
PACT_R2_full,paraphrase_research_ideation_011_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.1556997888323046,0.08606629658238704,0.12909944487358055,0.0,0.22,0.22240116868365456,0.1556997888323046,0.3833767248141874,0.14,fire,research_prior_work,True,success
PACT_R2_full,paraphrase_research_ideation_012_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.15075567228888181,0.08333333333333333,0.125,0.0,0.22,0.21533900562221514,0.15075567228888181,0.3807291666666667,0.14,fire,research_prior_work,True,success
PACT_R2_full,paraphrase_food_safety_013_indirect_trigger,food_safety,indirect_trigger,missed_indirect_trigger,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.01,0.14,suppress,none,False,wrong_contract_action
PACT_R2_full,paraphrase_food_safety_014_indirect_trigger,food_safety,indirect_trigger,missed_indirect_trigger,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.01,0.14,suppress,none,False,wrong_contract_action
PACT_R2_full,paraphrase_food_safety_015_indirect_trigger,food_safety,indirect_trigger,true_fire,0.0,0.0,0.0,1.0,0.22,0.0,0.0,0.22499999999999998,0.14,fire,nut_safety,True,success
PACT_R2_full,paraphrase_food_safety_016_indirect_trigger,food_safety,indirect_trigger,true_fire,0.0,0.0,0.0,1.0,0.22,0.0,0.0,0.22499999999999998,0.14,fire,nut_safety,True,success
PACT_R2_full,paraphrase_food_safety_017_indirect_trigger,food_safety,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.15,0.14,fire,nut_safety,True,success
PACT_R2_full,paraphrase_food_safety_018_indirect_trigger,food_safety,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.15,0.14,fire,nut_safety,True,success
PACT_R2_full,paraphrase_food_safety_019_indirect_trigger,food_safety,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.15,0.14,fire,nut_safety,True,success
PACT_R2_full,paraphrase_food_safety_020_indirect_trigger,food_safety,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.15,0.14,fire,nut_safety,True,success
PACT_R2_full,paraphrase_food_safety_021_indirect_trigger,food_safety,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.15,0.14,fire,nut_safety,True,success
PACT_R2_full,paraphrase_food_safety_022_indirect_trigger,food_safety,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.15,0.14,fire,nut_safety,True,success
PACT_R2_full,paraphrase_food_safety_023_indirect_trigger,food_safety,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.15,0.14,fire,nut_safety,True,success
PACT_R2_full,paraphrase_food_safety_024_indirect_trigger,food_safety,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.15,0.14,fire,nut_safety,True,success
PACT_R2_full,paraphrase_code_security_025_indirect_trigger,code_security,indirect_trigger,true_fire,0.1690308509457033,0.07453559924999299,0.0,1.0,0.22,0.1988450906457005,0.1690308509457033,0.5622677996249965,0.14,fire,flask_auth_security,True,success
PACT_R2_full,paraphrase_code_security_026_indirect_trigger,code_security,indirect_trigger,true_fire,0.1649572197684645,0.07273929674533079,0.0,1.0,0.22,0.19405293846659682,0.1649572197684645,0.5613696483726653,0.14,fire,flask_auth_security,True,success
PACT_R2_full,paraphrase_code_security_027_indirect_trigger,code_security,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.3,0.14,fire,flask_auth_security,True,success
PACT_R2_full,paraphrase_code_security_028_indirect_trigger,code_security,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.3,0.14,fire,flask_auth_security,True,success
PACT_R2_full,paraphrase_code_security_029_indirect_trigger,code_security,indirect_trigger,true_fire,0.1091089451179962,0.0,0.08703882797784893,1.0,0.22,0.13086865211245843,0.1091089451179962,0.40219963374307777,0.14,fire,flask_auth_security,True,success
PACT_R2_full,paraphrase_code_security_030_indirect_trigger,code_security,indirect_trigger,true_fire,0.10482848367219183,0.0,0.08362420100070908,1.0,0.22,0.1257345339223691,0.10482848367219183,0.4011325628127216,0.14,fire,flask_auth_security,True,success
PACT_R2_full,paraphrase_code_security_031_indirect_trigger,code_security,indirect_trigger,true_fire,0.09166984970282113,0.08084520834544433,0.0,0.0,0.22,0.12400793304099886,0.09166984970282113,0.19042260417272217,0.14,fire,flask_auth_security,True,success
PACT_R2_full,paraphrase_code_security_032_indirect_trigger,code_security,indirect_trigger,true_fire,0.0890870806374748,0.07856742013183861,0.0,0.0,0.22,0.12051404869021023,0.0890870806374748,0.18928371006591932,0.14,fire,flask_auth_security,True,success
PACT_R2_full,paraphrase_code_security_033_indirect_trigger,code_security,indirect_trigger,true_fire,0.0890870806374748,0.0890870806374748,0.0,0.0,0.22,0.1247219128924647,0.0890870806374748,0.3445435403187374,0.14,fire,flask_auth_security,True,success
PACT_R2_full,paraphrase_code_security_034_indirect_trigger,code_security,indirect_trigger,true_fire,0.08606629658238704,0.08606629658238704,0.0,0.0,0.22,0.12049281521534186,0.08606629658238704,0.3430331482911935,0.14,fire,flask_auth_security,True,success
PACT_R2_full,paraphrase_code_security_035_indirect_trigger,code_security,indirect_trigger,true_fire,0.0944911182523068,0.08333333333333333,0.0,1.0,0.22,0.12782445158564013,0.0944911182523068,0.5666666666666667,0.14,fire,flask_auth_security,True,success
PACT_R2_full,paraphrase_code_security_036_indirect_trigger,code_security,indirect_trigger,true_fire,0.09166984970282113,0.08084520834544433,0.0,1.0,0.22,0.12400793304099886,0.09166984970282113,0.5654226041727222,0.14,fire,flask_auth_security,True,success
PACT_R2_full,paraphrase_travel_planning_037_indirect_trigger,travel_planning,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.4375,0.14,fire,entry_constraints,True,success
PACT_R2_full,paraphrase_travel_planning_038_indirect_trigger,travel_planning,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.4375,0.14,fire,entry_constraints,True,success
PACT_R2_full,paraphrase_travel_planning_039_indirect_trigger,travel_planning,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.3,0.14,fire,entry_constraints,True,success
PACT_R2_full,paraphrase_travel_planning_040_indirect_trigger,travel_planning,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.3,0.14,fire,entry_constraints,True,success
PACT_R2_full,paraphrase_travel_planning_041_indirect_trigger,travel_planning,indirect_trigger,true_fire,0.0,0.0,0.0,1.0,0.22,0.0,0.0,0.525,0.14,fire,entry_constraints,True,success
PACT_R2_full,paraphrase_travel_planning_042_indirect_trigger,travel_planning,indirect_trigger,true_fire,0.0,0.0,0.0,1.0,0.22,0.0,0.0,0.525,0.14,fire,entry_constraints,True,success
PACT_R2_full,paraphrase_travel_planning_043_indirect_trigger,travel_planning,indirect_trigger,missed_indirect_trigger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,suppress,none,False,wrong_contract_action
PACT_R2_full,paraphrase_travel_planning_044_indirect_trigger,travel_planning,indirect_trigger,missed_indirect_trigger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,suppress,none,False,wrong_contract_action
PACT_R2_full,paraphrase_travel_planning_045_indirect_trigger,travel_planning,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.3,0.14,fire,entry_constraints,True,success
PACT_R2_full,paraphrase_travel_planning_046_indirect_trigger,travel_planning,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.3,0.14,fire,entry_constraints,True,success
PACT_R2_full,paraphrase_travel_planning_047_indirect_trigger,travel_planning,indirect_trigger,true_fire,0.0,0.0,0.0,1.0,0.22,0.0,0.0,0.4375,0.14,fire,entry_constraints,True,success
PACT_R2_full,paraphrase_travel_planning_048_indirect_trigger,travel_planning,indirect_trigger,true_fire,0.0,0.0,0.0,1.0,0.22,0.0,0.0,0.4375,0.14,fire,entry_constraints,True,success
PACT_R2_full,paraphrase_research_ideation_049_near_miss,research_ideation,near_miss,other,0.24174688920761409,0.0,0.2004459314343183,1.0,0.22,0.29185837206619364,0.24174688920761409,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_research_ideation_050_near_miss,research_ideation,near_miss,other,0.23354968324845687,0.0,0.19364916731037085,1.0,0.22,0.2819619750760496,0.23354968324845687,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_research_ideation_051_near_miss,research_ideation,near_miss,other,0.08362420100070908,0.0,0.06933752452815364,1.0,0.22,0.1009585821327475,0.08362420100070908,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_research_ideation_052_near_miss,research_ideation,near_miss,other,0.08058229640253803,0.0,0.0668153104781061,1.0,0.22,0.09728612402206455,0.08058229640253803,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_research_ideation_053_near_miss,research_ideation,near_miss,other,0.16724840200141816,0.0,0.1386750490563073,0.0,0.22,0.201917164265495,0.16724840200141816,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_research_ideation_054_near_miss,research_ideation,near_miss,other,0.16116459280507606,0.0,0.1336306209562122,0.0,0.22,0.1945722480441291,0.16116459280507606,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_research_ideation_055_near_miss,research_ideation,near_miss,other,0.09090909090909091,0.0,0.07537783614444091,1.0,0.22,0.10975354994520115,0.09090909090909091,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_research_ideation_056_near_miss,research_ideation,near_miss,other,0.08703882797784893,0.0,0.07216878364870323,1.0,0.22,0.10508102389002473,0.08703882797784893,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_research_ideation_057_near_miss,research_ideation,near_miss,other,0.08058229640253803,0.0,0.0668153104781061,0.0,0.22,0.09728612402206455,0.08058229640253803,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_research_ideation_058_near_miss,research_ideation,near_miss,other,0.0778498944161523,0.0,0.06454972243679027,0.0,0.22,0.09398732502534987,0.0778498944161523,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_research_ideation_059_near_miss,research_ideation,near_miss,other,0.19245008972987526,0.19245008972987526,0.07216878364870323,0.0,0.22,0.2874723215340012,0.19245008972987526,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_research_ideation_060_near_miss,research_ideation,near_miss,other,0.1849000654084097,0.1849000654084097,0.06933752452815364,0.0,0.22,0.276194472703812,0.1849000654084097,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_food_safety_061_near_miss,food_safety,near_miss,other,0.19245008972987526,0.0,0.14002800840280097,0.0,0.22,0.2274570918305755,0.19245008972987526,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_food_safety_062_near_miss,food_safety,near_miss,other,0.1849000654084097,0.0,0.1345345587992625,0.0,0.22,0.2185337051082253,0.1849000654084097,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_food_safety_063_near_miss,food_safety,near_miss,other,0.0,0.0,0.07312724241271307,0.0,0.0,0.018281810603178267,0.07312724241271307,0.07312724241271307,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_food_safety_064_near_miss,food_safety,near_miss,other,0.0,0.0,0.07001400420140048,0.0,0.0,0.01750350105035012,0.07001400420140048,0.07001400420140048,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_food_safety_065_near_miss,food_safety,near_miss,other,0.09759000729485333,0.08606629658238704,0.0,0.0,0.22,0.13201652592780816,0.09759000729485333,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_food_safety_066_near_miss,food_safety,near_miss,other,0.0944911182523068,0.08333333333333333,0.0,0.0,0.22,0.12782445158564013,0.0944911182523068,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_food_safety_067_near_miss,food_safety,near_miss,other,0.09622504486493763,0.0,0.14002800840280097,0.0,0.0,0.13123204696563787,0.14002800840280097,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_food_safety_068_near_miss,food_safety,near_miss,other,0.09245003270420485,0.0,0.1345345587992625,0.0,0.0,0.12608367240402046,0.1345345587992625,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_food_safety_069_near_miss,food_safety,near_miss,other,0.09245003270420485,0.0,0.06726727939963124,0.0,0.0,0.10926685255411266,0.09245003270420485,0.09245003270420485,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_food_safety_070_near_miss,food_safety,near_miss,other,0.0890870806374748,0.0,0.06482037235521644,0.0,0.0,0.1052921737262789,0.0890870806374748,0.0890870806374748,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_food_safety_071_near_miss,food_safety,near_miss,other,0.1091089451179962,0.09622504486493763,0.07001400420140048,0.0,0.22,0.16510246411432136,0.1091089451179962,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_food_safety_072_near_miss,food_safety,near_miss,other,0.10482848367219183,0.09245003270420485,0.06726727939963124,0.0,0.22,0.1586253166037816,0.10482848367219183,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_code_security_073_near_miss,code_security,near_miss,other,0.1091089451179962,0.0,0.08703882797784893,1.0,0.22,0.13086865211245843,0.1091089451179962,0.10219963374307778,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_code_security_074_near_miss,code_security,near_miss,other,0.10482848367219183,0.0,0.08362420100070908,1.0,0.22,0.1257345339223691,0.10482848367219183,0.1011325628127216,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_code_security_075_near_miss,code_security,near_miss,other,0.09622504486493763,0.09622504486493763,0.0,0.0,0.22,0.1347150628109127,0.09622504486493763,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_code_security_076_near_miss,code_security,near_miss,other,0.09245003270420485,0.09245003270420485,0.0,0.0,0.22,0.1294300457858868,0.09245003270420485,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_code_security_077_near_miss,code_security,near_miss,other,0.20965696734438366,0.0,0.0,0.0,0.22,0.20965696734438366,0.20965696734438366,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_code_security_078_near_miss,code_security,near_miss,other,0.20203050891044214,0.0,0.0,0.0,0.22,0.20203050891044214,0.20203050891044214,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_code_security_079_near_miss,code_security,near_miss,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_code_security_080_near_miss,code_security,near_miss,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_code_security_081_near_miss,code_security,near_miss,other,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_code_security_082_near_miss,code_security,near_miss,other,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_code_security_083_near_miss,code_security,near_miss,other,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_code_security_084_near_miss,code_security,near_miss,other,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.01,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_travel_planning_085_near_miss,travel_planning,near_miss,other,0.10660035817780521,0.0,0.09090909090909091,1.0,0.0,0.12932763090507793,0.10660035817780521,0.10660035817780521,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_travel_planning_086_near_miss,travel_planning,near_miss,other,0.10206207261596577,0.0,0.08703882797784893,1.0,0.0,0.123821779610428,0.10206207261596577,0.10206207261596577,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_travel_planning_087_near_miss,travel_planning,near_miss,other,0.09622504486493763,0.09622504486493763,0.0,1.0,0.22,0.1347150628109127,0.09622504486493763,0.12311252243246879,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_travel_planning_088_near_miss,travel_planning,near_miss,other,0.09245003270420485,0.09245003270420485,0.0,1.0,0.22,0.1294300457858868,0.09245003270420485,0.12122501635210242,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_travel_planning_089_near_miss,travel_planning,near_miss,other,0.09759000729485333,0.08606629658238704,0.0778498944161523,1.0,0.0,0.15147899953184624,0.09759000729485333,0.09759000729485333,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_travel_planning_090_near_miss,travel_planning,near_miss,other,0.0944911182523068,0.08333333333333333,0.07537783614444091,1.0,0.0,0.14666891062175036,0.0944911182523068,0.0944911182523068,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_travel_planning_091_near_miss,travel_planning,near_miss,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_travel_planning_092_near_miss,travel_planning,near_miss,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,suppress,none,True,success
PACT_R2_full,paraphrase_travel_planning_093_near_miss,travel_planning,near_miss,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,suppress,none,True,success
