episode_id,family,case_type,set_type,top5_contracts,top5_scores,NULL_score,selected_contract,selected_state,top_minus_null,top_minus_second,gold_rank,gold_minus_top,null_margin_pass,contract_margin_pass,success
controlled_scheduling_001_direct_trigger,scheduling,direct_trigger,controlled,schedule_conflict_check|nut_safety|flask_auth_security|entry_constraints,0.2420|-0.1820|-0.2120|-0.2120,0.0,schedule_conflict_check,fire,0.24201388774085708,0.4240138877408571,1,0.0,True,True,True
controlled_scheduling_002_direct_trigger,scheduling,direct_trigger,controlled,schedule_conflict_check|health_uncertainty|flask_auth_security|entry_constraints,0.1580|-0.1820|-0.2120|-0.2120,0.08,NULL,suppress,0.078,0.33999999999999997,1,0.0,False,True,False
controlled_scheduling_003_direct_trigger,scheduling,direct_trigger,controlled,schedule_conflict_check|health_uncertainty|plain_professional_email|entry_constraints,-0.1720|-0.1820|-0.2120|-0.2120,0.2,NULL,suppress,-0.372,0.010000000000000037,1,0.0,False,True,False
controlled_scheduling_004_direct_trigger,scheduling,direct_trigger,controlled,schedule_conflict_check|plain_professional_email|health_uncertainty|benchmark_contribution_role,0.1580|-0.1514|-0.1820|-0.2120,0.08,NULL,suppress,0.078,0.30937822173508933,1,0.0,False,True,False
controlled_scheduling_005_indirect_trigger,scheduling,indirect_trigger,controlled,schedule_conflict_check|verify_current_facts|plain_professional_email|benchmark_contribution_role,-0.0845|-0.1385|-0.2120|-0.2120,0.08,NULL,suppress,-0.16454237288753526,0.05391407643564572,1,0.0,False,True,False
controlled_scheduling_006_indirect_trigger,scheduling,indirect_trigger,controlled,schedule_conflict_check|verify_current_facts|cs_major_selectivity|benchmark_contribution_role,0.1580|-0.2120|-0.2120|-0.2120,0.0,schedule_conflict_check,fire,0.158,0.37,1,0.0,True,True,True
controlled_scheduling_007_indirect_trigger,scheduling,indirect_trigger,controlled,legal_policy_uncertainty|schedule_conflict_check|verify_current_facts|cs_major_selectivity,0.1480|-0.1720|-0.2120|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.31999999999999995,2,-0.31999999999999995,False,True,False
controlled_scheduling_008_indirect_trigger,scheduling,indirect_trigger,controlled,schedule_conflict_check|legal_policy_uncertainty|cs_major_selectivity|analysis_hygiene,0.1580|-0.1820|-0.2120|-0.2120,0.0,schedule_conflict_check,fire,0.158,0.33999999999999997,1,0.0,True,True,True
controlled_scheduling_009_indirect_trigger,scheduling,indirect_trigger,controlled,schedule_conflict_check|research_prior_work|legal_policy_uncertainty|analysis_hygiene,0.1580|-0.1496|-0.1820|-0.2120,0.0,schedule_conflict_check,fire,0.158,0.3075573818722365,1,0.0,True,True,True
controlled_scheduling_010_indirect_trigger,scheduling,indirect_trigger,controlled,schedule_conflict_check|research_prior_work|nut_safety|analysis_hygiene,0.1580|-0.1416|-0.1820|-0.2120,0.0,schedule_conflict_check,fire,0.158,0.29955522613029295,1,0.0,True,True,True
controlled_scheduling_011_near_miss,scheduling,near_miss,controlled,schedule_conflict_check|research_prior_work|nut_safety|flask_auth_security,0.2463|-0.1381|-0.1820|-0.2120,0.38,NULL,suppress,-0.13367531488875828,0.3844415829693475,0,0.13367531488875828,False,True,True
controlled_scheduling_012_near_miss,scheduling,near_miss,controlled,schedule_conflict_check|nut_safety|flask_auth_security|entry_constraints,-0.1720|-0.1820|-0.2120|-0.2120,0.5,NULL,suppress,-0.6719999999999999,0.010000000000000037,0,0.6719999999999999,False,True,True
controlled_scheduling_013_near_miss,scheduling,near_miss,controlled,schedule_conflict_check|health_uncertainty|flask_auth_security|entry_constraints,-0.1102|-0.1820|-0.2120|-0.2120,0.2,NULL,suppress,-0.310223417431472,0.07177658256852798,0,0.310223417431472,False,True,True
controlled_scheduling_014_near_miss,scheduling,near_miss,controlled,schedule_conflict_check|health_uncertainty|plain_professional_email|entry_constraints,-0.1720|-0.1820|-0.2120|-0.2120,0.5,NULL,suppress,-0.6719999999999999,0.010000000000000037,0,0.6719999999999999,False,True,True
controlled_scheduling_015_near_miss,scheduling,near_miss,controlled,schedule_conflict_check|health_uncertainty|plain_professional_email|benchmark_contribution_role,-0.1720|-0.1820|-0.2120|-0.2120,0.5,NULL,suppress,-0.6719999999999999,0.010000000000000037,0,0.6719999999999999,False,True,True
controlled_scheduling_016_near_miss,scheduling,near_miss,controlled,schedule_conflict_check|verify_current_facts|plain_professional_email|benchmark_contribution_role,0.2457|-0.2120|-0.2120|-0.2120,0.38,NULL,suppress,-0.1342503561260788,0.45774964387392114,0,0.1342503561260788,False,True,True
controlled_scheduling_017_wrong_scope,scheduling,wrong_scope,controlled,schedule_conflict_check|verify_current_facts|cs_major_selectivity|benchmark_contribution_role,-0.2920|-0.3320|-0.3320|-0.3320,0.5,NULL,suppress,-0.7919999999999999,0.040000000000000036,0,0.7919999999999999,False,True,True
controlled_scheduling_018_wrong_scope,scheduling,wrong_scope,controlled,legal_policy_uncertainty|schedule_conflict_check|verify_current_facts|cs_major_selectivity,0.1480|-0.1720|-0.2120|-0.2120,0.38,NULL,suppress,-0.23199999999999998,0.31999999999999995,0,0.23199999999999998,False,True,True
controlled_scheduling_019_wrong_scope,scheduling,wrong_scope,controlled,schedule_conflict_check|legal_policy_uncertainty|cs_major_selectivity|analysis_hygiene,0.2457|-0.3020|-0.3320|-0.3320,0.3,NULL,suppress,-0.054250356126078786,0.5477496438739212,0,0.054250356126078786,False,True,True
controlled_scheduling_020_wrong_scope,scheduling,wrong_scope,controlled,schedule_conflict_check|research_prior_work|legal_policy_uncertainty|analysis_hygiene,0.2457|-0.1416|-0.1820|-0.2120,0.3,NULL,suppress,-0.054250356126078786,0.3873048700042142,0,0.054250356126078786,False,True,True
controlled_scheduling_021_already_satisfied,scheduling,already_satisfied,controlled,schedule_conflict_check|nut_safety|research_prior_work|analysis_hygiene,0.3261|-0.0820|-0.1120|-0.1120,-0.08,schedule_conflict_check,already_satisfied,0.4061273317643759,0.4081273317643759,1,0.0,True,True,True
controlled_scheduling_022_already_satisfied,scheduling,already_satisfied,controlled,schedule_conflict_check|nut_safety|research_prior_work|flask_auth_security,0.3155|-0.0820|-0.1120|-0.1120,-0.08,schedule_conflict_check,already_satisfied,0.3955108685380425,0.3975108685380425,1,0.0,True,True,True
controlled_scheduling_023_already_satisfied,scheduling,already_satisfied,controlled,schedule_conflict_check|nut_safety|flask_auth_security|entry_constraints,0.2580|-0.0820|-0.1120|-0.1120,-0.08,schedule_conflict_check,already_satisfied,0.338,0.34,1,0.0,True,True,True
controlled_scheduling_024_conflict,scheduling,conflict,controlled,schedule_conflict_check|health_uncertainty|entry_constraints|flask_auth_security,0.3623|0.0044|-0.0508|-0.0920,-0.08,schedule_conflict_check,conflict,0.44230567108257296,0.35793687353450876,1,0.0,True,True,True
controlled_scheduling_025_conflict,scheduling,conflict,controlled,schedule_conflict_check|health_uncertainty|plain_professional_email|entry_constraints,0.2175|-0.1820|-0.2120|-0.2120,0.08,NULL,suppress,0.1375294044989533,0.39952940449895324,1,0.0,False,True,False
controlled_scheduling_026_conflict,scheduling,conflict,controlled,schedule_conflict_check|health_uncertainty|plain_professional_email|benchmark_contribution_role,0.2583|-0.1820|-0.2120|-0.2120,0.0,schedule_conflict_check,fire,0.2583438193594116,0.4403438193594116,1,0.0,True,True,False
controlled_scheduling_027_contract_swap,scheduling,contract_swap,controlled,research_prior_work,-0.0618,0.08,NULL,suppress,-0.1417945269018347,998.9382054730982,0,0.1417945269018347,False,True,True
controlled_scheduling_028_contract_swap,scheduling,contract_swap,controlled,nut_safety,-0.1420,0.12,NULL,suppress,-0.262,998.858,0,0.262,False,True,True
controlled_scheduling_029_contract_swap,scheduling,contract_swap,controlled,flask_auth_security,-0.1720,0.12,NULL,suppress,-0.2919999999999999,998.828,0,0.2919999999999999,False,True,True
controlled_scheduling_030_contract_swap,scheduling,contract_swap,controlled,entry_constraints,-0.1720,0.12,NULL,suppress,-0.2919999999999999,998.828,0,0.2919999999999999,False,True,True
controlled_current_facts_001_direct_trigger,current_facts,direct_trigger,controlled,verify_current_facts|nut_safety|flask_auth_security|entry_constraints,0.2457|-0.1820|-0.2120|-0.2120,0.08,verify_current_facts,fire,0.16574964387392122,0.4277496438739212,1,0.0,True,True,True
controlled_current_facts_002_direct_trigger,current_facts,direct_trigger,controlled,verify_current_facts|health_uncertainty|flask_auth_security|entry_constraints,0.1580|-0.1820|-0.2120|-0.2120,0.38,NULL,suppress,-0.222,0.33999999999999997,1,0.0,False,True,False
controlled_current_facts_003_direct_trigger,current_facts,direct_trigger,controlled,verify_current_facts|health_uncertainty|plain_professional_email|entry_constraints,-0.1720|-0.1820|-0.2120|-0.2120,0.2,NULL,suppress,-0.372,0.010000000000000037,1,0.0,False,True,False
controlled_current_facts_004_direct_trigger,current_facts,direct_trigger,controlled,verify_current_facts|health_uncertainty|plain_professional_email|benchmark_contribution_role,-0.1720|-0.1820|-0.2120|-0.2120,0.2,NULL,suppress,-0.372,0.010000000000000037,1,0.0,False,True,False
controlled_current_facts_005_indirect_trigger,current_facts,indirect_trigger,controlled,verify_current_facts|schedule_conflict_check|plain_professional_email|benchmark_contribution_role,-0.1720|-0.2120|-0.2120|-0.2120,0.12,NULL,suppress,-0.2919999999999999,0.04000000000000001,1,0.0,False,True,False
controlled_current_facts_006_indirect_trigger,current_facts,indirect_trigger,controlled,verify_current_facts|schedule_conflict_check|cs_major_selectivity|benchmark_contribution_role,-0.1720|-0.2120|-0.2120|-0.2120,0.2,NULL,suppress,-0.372,0.04000000000000001,1,0.0,False,True,False
controlled_current_facts_007_indirect_trigger,current_facts,indirect_trigger,controlled,legal_policy_uncertainty|verify_current_facts|schedule_conflict_check|cs_major_selectivity,0.1480|-0.1720|-0.2120|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.31999999999999995,2,-0.31999999999999995,False,True,False
controlled_current_facts_008_indirect_trigger,current_facts,indirect_trigger,controlled,legal_policy_uncertainty|verify_current_facts|cs_major_selectivity|analysis_hygiene,0.2024|-0.1720|-0.2120|-0.2120,0.08,NULL,suppress,0.12236618267068065,0.3743661826706806,2,-0.3743661826706806,False,True,False
controlled_current_facts_009_indirect_trigger,current_facts,indirect_trigger,controlled,verify_current_facts|research_prior_work|legal_policy_uncertainty|analysis_hygiene,0.1580|-0.1446|-0.1820|-0.2120,0.38,NULL,suppress,-0.222,0.30255426389737716,1,0.0,False,True,False
controlled_current_facts_010_indirect_trigger,current_facts,indirect_trigger,controlled,research_prior_work|verify_current_facts|nut_safety|analysis_hygiene,-0.1381|-0.1720|-0.1820|-0.2120,0.08,NULL,suppress,-0.21811689785810578,0.03388310214189419,2,-0.03388310214189419,False,True,False
controlled_current_facts_011_near_miss,current_facts,near_miss,controlled,verify_current_facts|research_prior_work|nut_safety|flask_auth_security,-0.0624|-0.1446|-0.1820|-0.2120,0.38,NULL,suppress,-0.4424257262422352,0.082128537655142,0,0.4424257262422352,False,True,True
controlled_current_facts_012_near_miss,current_facts,near_miss,controlled,verify_current_facts|nut_safety|flask_auth_security|entry_constraints,-0.0881|-0.1820|-0.2120|-0.2120,0.38,NULL,suppress,-0.46814745084375786,0.09385254915624214,0,0.46814745084375786,False,True,True
controlled_current_facts_013_near_miss,current_facts,near_miss,controlled,verify_current_facts|health_uncertainty|flask_auth_security|entry_constraints,-0.0843|-0.1820|-0.2120|-0.2120,0.38,NULL,suppress,-0.4642503561260788,0.09774964387392121,0,0.4642503561260788,False,True,True
controlled_current_facts_014_near_miss,current_facts,near_miss,controlled,verify_current_facts|health_uncertainty|plain_professional_email|entry_constraints,-0.1090|-0.1820|-0.2120|-0.2120,0.38,NULL,suppress,-0.489,0.07300000000000001,0,0.489,False,True,True
controlled_current_facts_015_near_miss,current_facts,near_miss,controlled,verify_current_facts|health_uncertainty|plain_professional_email|benchmark_contribution_role,-0.1720|-0.1820|-0.2120|-0.2120,0.2,NULL,suppress,-0.372,0.010000000000000037,0,0.372,False,True,True
controlled_current_facts_016_near_miss,current_facts,near_miss,controlled,verify_current_facts|schedule_conflict_check|plain_professional_email|benchmark_contribution_role,-0.1720|-0.2120|-0.2120|-0.2120,0.5,NULL,suppress,-0.6719999999999999,0.04000000000000001,0,0.6719999999999999,False,True,True
controlled_current_facts_017_wrong_scope,current_facts,wrong_scope,controlled,verify_current_facts|schedule_conflict_check|cs_major_selectivity|benchmark_contribution_role,-0.1720|-0.2120|-0.2120|-0.2120,0.2,NULL,suppress,-0.372,0.04000000000000001,0,0.372,False,True,True
controlled_current_facts_018_wrong_scope,current_facts,wrong_scope,controlled,legal_policy_uncertainty|verify_current_facts|schedule_conflict_check|cs_major_selectivity,0.1480|-0.2920|-0.3320|-0.3320,0.38,NULL,suppress,-0.23199999999999998,0.43999999999999995,0,0.23199999999999998,False,True,True
controlled_current_facts_019_wrong_scope,current_facts,wrong_scope,controlled,legal_policy_uncertainty|verify_current_facts|cs_major_selectivity|analysis_hygiene,0.1480|-0.1720|-0.2120|-0.2120,0.38,NULL,suppress,-0.23199999999999998,0.31999999999999995,0,0.23199999999999998,False,True,True
controlled_current_facts_020_wrong_scope,current_facts,wrong_scope,controlled,legal_policy_uncertainty|research_prior_work|verify_current_facts|analysis_hygiene,0.1480|-0.1381|-0.1720|-0.2120,0.38,NULL,suppress,-0.23199999999999998,0.2861168978581058,0,0.23199999999999998,False,True,True
controlled_current_facts_021_already_satisfied,current_facts,already_satisfied,controlled,verify_current_facts|nut_safety|research_prior_work|analysis_hygiene,0.2165|0.1380|0.1080|0.1080,0.33999999999999997,NULL,suppress,-0.12353468031185419,0.07846531968814577,1,0.0,False,True,True
controlled_current_facts_022_already_satisfied,current_facts,already_satisfied,controlled,verify_current_facts|nut_safety|research_prior_work|flask_auth_security,0.2165|0.1380|0.1080|0.1080,0.33999999999999997,NULL,suppress,-0.12353468031185419,0.07846531968814577,1,0.0,False,True,True
controlled_current_facts_023_already_satisfied,current_facts,already_satisfied,controlled,verify_current_facts|nut_safety|flask_auth_security|entry_constraints,0.2189|0.1380|0.1080|0.1080,0.039999999999999994,verify_current_facts,already_satisfied,0.17886833868923013,0.08086833868923013,1,0.0,True,True,True
controlled_current_facts_024_conflict,current_facts,conflict,controlled,verify_current_facts|health_uncertainty|flask_auth_security|entry_constraints,-0.0075|-0.1820|-0.2120|-0.2120,0.08,NULL,suppress,-0.08752558280240583,0.17447441719759418,1,0.0,False,True,False
controlled_current_facts_025_conflict,current_facts,conflict,controlled,verify_current_facts|health_uncertainty|plain_professional_email|entry_constraints,0.0215|-0.0038|-0.0338|-0.0920,0.039999999999999994,NULL,suppress,-0.018456449323180992,0.02530003007316995,1,0.0,False,True,False
controlled_current_facts_026_conflict,current_facts,conflict,controlled,verify_current_facts|benchmark_contribution_role|health_uncertainty|plain_professional_email,0.0189|-0.0363|-0.0620|-0.0920,0.039999999999999994,NULL,suppress,-0.021131661310769885,0.05511857892036911,1,0.0,False,True,False
controlled_current_facts_027_contract_swap,current_facts,contract_swap,controlled,research_prior_work,-0.0812,0.0,NULL,suppress,-0.08116952800999483,998.91883047199,0,0.08116952800999483,False,True,True
controlled_current_facts_028_contract_swap,current_facts,contract_swap,controlled,nut_safety,-0.1420,0.2,NULL,suppress,-0.34199999999999997,998.858,0,0.34199999999999997,False,True,True
controlled_current_facts_029_contract_swap,current_facts,contract_swap,controlled,flask_auth_security,-0.1720,0.12,NULL,suppress,-0.2919999999999999,998.828,0,0.2919999999999999,False,True,True
controlled_current_facts_030_contract_swap,current_facts,contract_swap,controlled,entry_constraints,-0.1720,0.2,NULL,suppress,-0.372,998.828,0,0.372,False,True,True
controlled_admissions_cs_001_direct_trigger,admissions_cs,direct_trigger,controlled,cs_major_selectivity|nut_safety|flask_auth_security|entry_constraints,-0.0999|-0.1820|-0.2120|-0.2120,0.2,NULL,suppress,-0.29988319659515317,0.08211680340484687,1,0.0,False,True,False
controlled_admissions_cs_002_direct_trigger,admissions_cs,direct_trigger,controlled,cs_major_selectivity|health_uncertainty|flask_auth_security|entry_constraints,-0.0598|-0.1820|-0.2120|-0.2120,0.0,NULL,suppress,-0.05975567115940437,0.12224432884059563,1,0.0,False,True,False
controlled_admissions_cs_003_direct_trigger,admissions_cs,direct_trigger,controlled,cs_major_selectivity|health_uncertainty|plain_professional_email|entry_constraints,-0.1720|-0.1820|-0.2120|-0.2120,0.2,NULL,suppress,-0.372,0.010000000000000037,1,0.0,False,True,False
controlled_admissions_cs_004_direct_trigger,admissions_cs,direct_trigger,controlled,cs_major_selectivity|health_uncertainty|plain_professional_email|benchmark_contribution_role,-0.0897|-0.1820|-0.2120|-0.2120,0.12,NULL,suppress,-0.20966683751277904,0.09233316248722095,1,0.0,False,True,False
controlled_admissions_cs_005_indirect_trigger,admissions_cs,indirect_trigger,controlled,cs_major_selectivity|schedule_conflict_check|plain_professional_email|benchmark_contribution_role,-0.1075|-0.2120|-0.2120|-0.2120,0.12,NULL,suppress,-0.22749677010670963,0.10450322989329033,1,0.0,False,True,False
controlled_admissions_cs_006_indirect_trigger,admissions_cs,indirect_trigger,controlled,cs_major_selectivity|verify_current_facts|schedule_conflict_check|benchmark_contribution_role,-0.0598|-0.2120|-0.2120|-0.2120,0.08,NULL,suppress,-0.13975567115940438,0.1522443288405956,1,0.0,False,True,False
controlled_admissions_cs_007_indirect_trigger,admissions_cs,indirect_trigger,controlled,legal_policy_uncertainty|cs_major_selectivity|verify_current_facts|schedule_conflict_check,0.1480|-0.1052|-0.2120|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.2532328138764472,2,-0.2532328138764472,False,True,False
controlled_admissions_cs_008_indirect_trigger,admissions_cs,indirect_trigger,controlled,legal_policy_uncertainty|cs_major_selectivity|verify_current_facts|analysis_hygiene,0.1480|0.0126|-0.2120|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.13536841677006634,2,-0.13536841677006634,False,True,False
controlled_admissions_cs_009_indirect_trigger,admissions_cs,indirect_trigger,controlled,legal_policy_uncertainty|research_prior_work|cs_major_selectivity|analysis_hygiene,0.1480|-0.1416|-0.1720|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.289555226130293,3,-0.31999999999999995,False,True,False
controlled_admissions_cs_010_indirect_trigger,admissions_cs,indirect_trigger,controlled,cs_major_selectivity|research_prior_work|nut_safety|analysis_hygiene,-0.0714|-0.1496|-0.1820|-0.2120,0.12,NULL,suppress,-0.19138824938738122,0.0781691324848553,1,0.0,False,True,False
controlled_admissions_cs_011_near_miss,admissions_cs,near_miss,controlled,cs_major_selectivity|research_prior_work|nut_safety|flask_auth_security,-0.0810|-0.1381|-0.1820|-0.2120,0.38,NULL,suppress,-0.46095457125168515,0.05716232660642065,0,0.46095457125168515,False,True,True
controlled_admissions_cs_012_near_miss,admissions_cs,near_miss,controlled,cs_major_selectivity|nut_safety|flask_auth_security|entry_constraints,-0.0658|-0.1820|-0.2120|-0.2120,0.38,NULL,suppress,-0.44580853935002185,0.11619146064997812,0,0.44580853935002185,False,True,True
controlled_admissions_cs_013_near_miss,admissions_cs,near_miss,controlled,cs_major_selectivity|health_uncertainty|flask_auth_security|entry_constraints,-0.1050|-0.1820|-0.2120|-0.2120,0.5,NULL,suppress,-0.6049801024570562,0.0770198975429437,0,0.6049801024570562,False,True,True
controlled_admissions_cs_014_near_miss,admissions_cs,near_miss,controlled,cs_major_selectivity|health_uncertainty|plain_professional_email|entry_constraints,-0.1720|-0.1820|-0.2120|-0.2120,0.5,NULL,suppress,-0.6719999999999999,0.010000000000000037,0,0.6719999999999999,False,True,True
controlled_admissions_cs_015_near_miss,admissions_cs,near_miss,controlled,cs_major_selectivity|health_uncertainty|plain_professional_email|benchmark_contribution_role,-0.1720|-0.1820|-0.2120|-0.2120,0.5,NULL,suppress,-0.6719999999999999,0.010000000000000037,0,0.6719999999999999,False,True,True
controlled_admissions_cs_016_near_miss,admissions_cs,near_miss,controlled,cs_major_selectivity|schedule_conflict_check|plain_professional_email|benchmark_contribution_role,-0.1720|-0.2120|-0.2120|-0.2120,0.5,NULL,suppress,-0.6719999999999999,0.04000000000000001,0,0.6719999999999999,False,True,True
controlled_admissions_cs_017_wrong_scope,admissions_cs,wrong_scope,controlled,cs_major_selectivity|verify_current_facts|schedule_conflict_check|benchmark_contribution_role,-0.1380|-0.3320|-0.3320|-0.3320,0.38,NULL,suppress,-0.5180438009805245,0.19395619901947544,0,0.5180438009805245,False,True,True
controlled_admissions_cs_018_wrong_scope,admissions_cs,wrong_scope,controlled,legal_policy_uncertainty|cs_major_selectivity|verify_current_facts|schedule_conflict_check,0.1480|-0.2920|-0.3320|-0.3320,0.38,NULL,suppress,-0.23199999999999998,0.43999999999999995,0,0.23199999999999998,False,True,True
controlled_admissions_cs_019_wrong_scope,admissions_cs,wrong_scope,controlled,legal_policy_uncertainty|cs_major_selectivity|verify_current_facts|analysis_hygiene,0.1480|-0.0384|-0.2120|-0.2120,0.38,NULL,suppress,-0.23199999999999998,0.18638096220843414,0,0.23199999999999998,False,True,True
controlled_admissions_cs_020_wrong_scope,admissions_cs,wrong_scope,controlled,legal_policy_uncertainty|research_prior_work|cs_major_selectivity|analysis_hygiene,0.1480|-0.2581|-0.2920|-0.3320,0.3,NULL,suppress,-0.15199999999999997,0.4061168978581058,0,0.15199999999999997,False,True,True
controlled_admissions_cs_021_already_satisfied,admissions_cs,already_satisfied,controlled,cs_major_selectivity|nut_safety|research_prior_work|analysis_hygiene,0.3802|0.1380|0.1080|0.1080,-0.08,cs_major_selectivity,already_satisfied,0.46016137034991234,0.2421613703499123,1,0.0,True,True,True
controlled_admissions_cs_022_already_satisfied,admissions_cs,already_satisfied,controlled,cs_major_selectivity|nut_safety|research_prior_work|flask_auth_security,0.2125|0.1380|0.1080|0.1080,0.039999999999999994,cs_major_selectivity,already_satisfied,0.17250322989329037,0.07450322989329036,1,0.0,True,True,True
controlled_admissions_cs_023_already_satisfied,admissions_cs,already_satisfied,controlled,nut_safety|cs_major_selectivity|flask_auth_security|entry_constraints,0.2480|0.0964|-0.1120|-0.1120,-0.08,nut_safety,already_satisfied,0.32800000000000007,0.15155625455748267,2,-0.15155625455748267,True,True,True
controlled_admissions_cs_024_conflict,admissions_cs,conflict,controlled,cs_major_selectivity|health_uncertainty|flask_auth_security|entry_constraints,0.1467|-0.0620|-0.0920|-0.0920,-0.08,NULL,suppress,0.22667928581733476,0.20867928581733475,1,0.0,True,True,False
controlled_admissions_cs_025_conflict,admissions_cs,conflict,controlled,cs_major_selectivity|health_uncertainty|plain_professional_email|entry_constraints,0.0722|-0.0620|-0.0920|-0.0920,-0.08,NULL,suppress,0.1522320056934472,0.13423200569344718,1,0.0,True,True,False
controlled_admissions_cs_026_conflict,admissions_cs,conflict,controlled,cs_major_selectivity|health_uncertainty|plain_professional_email|benchmark_contribution_role,0.0201|-0.0620|-0.0920|-0.0920,0.039999999999999994,NULL,suppress,-0.019883196595153127,0.08211680340484685,1,0.0,False,True,False
controlled_admissions_cs_027_contract_swap,admissions_cs,contract_swap,controlled,research_prior_work,-0.1117,0.12,NULL,suppress,-0.2316746997128094,998.8883253002872,0,0.2316746997128094,False,True,True
controlled_admissions_cs_028_contract_swap,admissions_cs,contract_swap,controlled,nut_safety,-0.1420,0.2,NULL,suppress,-0.34199999999999997,998.858,0,0.34199999999999997,False,True,True
controlled_admissions_cs_029_contract_swap,admissions_cs,contract_swap,controlled,flask_auth_security,-0.1720,0.12,NULL,suppress,-0.2919999999999999,998.828,0,0.2919999999999999,False,True,True
controlled_admissions_cs_030_contract_swap,admissions_cs,contract_swap,controlled,entry_constraints,-0.1720,0.12,NULL,suppress,-0.2919999999999999,998.828,0,0.2919999999999999,False,True,True
controlled_legal_policy_caution_001_direct_trigger,legal_policy_caution,direct_trigger,controlled,legal_policy_uncertainty|nut_safety|flask_auth_security|entry_constraints,0.1880|-0.1820|-0.2120|-0.2120,0.0,legal_policy_uncertainty,fire,0.18800000000000003,0.37,1,0.0,True,True,True
controlled_legal_policy_caution_002_direct_trigger,legal_policy_caution,direct_trigger,controlled,legal_policy_uncertainty|health_uncertainty|flask_auth_security|entry_constraints,0.2412|-0.1820|-0.2120|-0.2120,0.0,legal_policy_uncertainty,fire,0.24124471804789657,0.42324471804789654,1,0.0,True,True,True
controlled_legal_policy_caution_003_direct_trigger,legal_policy_caution,direct_trigger,controlled,legal_policy_uncertainty|health_uncertainty|plain_professional_email|entry_constraints,0.1880|-0.1820|-0.2120|-0.2120,0.08,NULL,suppress,0.10800000000000003,0.37,1,0.0,False,True,False
controlled_legal_policy_caution_004_direct_trigger,legal_policy_caution,direct_trigger,controlled,legal_policy_uncertainty|health_uncertainty|plain_professional_email|benchmark_contribution_role,0.3084|-0.1820|-0.2120|-0.2120,0.0,legal_policy_uncertainty,fire,0.30839537871019634,0.49039537871019634,1,0.0,True,True,True
controlled_legal_policy_caution_005_indirect_trigger,legal_policy_caution,indirect_trigger,controlled,legal_policy_uncertainty|schedule_conflict_check|plain_professional_email|benchmark_contribution_role,0.2380|-0.2120|-0.2120|-0.2120,0.08,legal_policy_uncertainty,fire,0.15800961446023698,0.4500096144602369,1,0.0,True,True,True
controlled_legal_policy_caution_006_indirect_trigger,legal_policy_caution,indirect_trigger,controlled,legal_policy_uncertainty|verify_current_facts|schedule_conflict_check|benchmark_contribution_role,0.2433|-0.2120|-0.2120|-0.2120,0.0,legal_policy_uncertainty,fire,0.24325465521634287,0.45525465521634284,1,0.0,True,True,True
controlled_legal_policy_caution_007_indirect_trigger,legal_policy_caution,indirect_trigger,controlled,legal_policy_uncertainty|verify_current_facts|schedule_conflict_check|cs_major_selectivity,0.1880|-0.2120|-0.2120|-0.2120,0.08,NULL,suppress,0.10800000000000003,0.4,1,0.0,False,True,False
controlled_legal_policy_caution_008_indirect_trigger,legal_policy_caution,indirect_trigger,controlled,legal_policy_uncertainty|verify_current_facts|cs_major_selectivity|analysis_hygiene,0.2997|-0.2120|-0.2120|-0.2120,0.0,legal_policy_uncertainty,fire,0.2997429561697307,0.5117429561697306,1,0.0,True,True,True
controlled_legal_policy_caution_009_indirect_trigger,legal_policy_caution,indirect_trigger,controlled,legal_policy_uncertainty|research_prior_work|cs_major_selectivity|analysis_hygiene,0.1880|-0.1446|-0.2120|-0.2120,0.08,NULL,suppress,0.10800000000000003,0.3325542638973772,1,0.0,False,True,False
controlled_legal_policy_caution_010_indirect_trigger,legal_policy_caution,indirect_trigger,controlled,legal_policy_uncertainty|research_prior_work|nut_safety|analysis_hygiene,0.3043|-0.1446|-0.1820|-0.2120,0.0,legal_policy_uncertainty,fire,0.3043057562691814,0.44886002016655857,1,0.0,True,True,True
controlled_legal_policy_caution_011_near_miss,legal_policy_caution,near_miss,controlled,legal_policy_uncertainty|research_prior_work|nut_safety|flask_auth_security,0.1880|-0.1341|-0.1820|-0.2120,0.38,NULL,suppress,-0.19199999999999998,0.3221203722109165,0,0.19199999999999998,False,True,True
controlled_legal_policy_caution_012_near_miss,legal_policy_caution,near_miss,controlled,legal_policy_uncertainty|nut_safety|flask_auth_security|entry_constraints,0.3402|-0.1820|-0.2120|-0.2120,0.38,NULL,suppress,-0.0397782331530962,0.5222217668469038,0,0.0397782331530962,False,True,True
controlled_legal_policy_caution_013_near_miss,legal_policy_caution,near_miss,controlled,legal_policy_uncertainty|health_uncertainty|entry_constraints|flask_auth_security,0.4642|-0.0736|-0.1200|-0.2120,0.38,NULL,suppress,0.08418835487312293,0.537780524009587,0,-0.08418835487312293,False,True,True
controlled_legal_policy_caution_014_near_miss,legal_policy_caution,near_miss,controlled,legal_policy_uncertainty|health_uncertainty|plain_professional_email|entry_constraints,0.1880|-0.1820|-0.2120|-0.2120,0.38,NULL,suppress,-0.19199999999999998,0.37,0,0.19199999999999998,False,True,True
